age,gender,location,time_on_site,pages_visited,num_purchases,customer_rating,product_id,category_id,price,discount,in_stock,delivery_time,user_id,device_type,session_duration,orders_completed,support_interactions,marketing_channel,target,bid_amount,product_value
29,Male,Urban,423,44,7,1,217,4,148,0,False,6,1553,Tablet,3028,1,1,Organic Search,0,37.823711230061136,148
56,Male,Rural,264,34,6,5,252,0,348,0,True,7,766,Tablet,3096,11,5,Paid Ads,0,50.66915073876316,348
42,Other,Rural,211,24,9,1,165,4,380,0,False,6,1659,Mobile,2845,14,2,Organic Search,0,43.92944289517361,380
24,Female,Rural,155,42,0,1,456,10,485,0,False,4,337,Mobile,104,7,0,Organic Search,0,53.82747048266042,485
22,Other,Suburban,206,14,16,4,235,4,494,0,False,6,116,Tablet,2479,3,4,Email,1,50.22512562268657,494
49,Female,Urban,261,43,12,2,357,10,391,0,True,2,569,Desktop,541,1,4,Paid Ads,1,22.840192706444487,391
30,Female,Suburban,349,50,5,5,76,8,74,0,False,9,1426,Tablet,3192,12,5,Organic Search,0,85.47138482194673,74
39,Female,Urban,425,1,6,4,455,9,306,0,False,7,1228,Mobile,1023,10,2,Organic Search,0,25.727140255839796,306
28,Other,Suburban,407,15,17,4,480,2,467,0,False,10,1501,Tablet,545,5,0,Paid Ads,1,62.28012628806238,467
40,Other,Urban,79,40,6,5,178,11,66,0,True,7,778,Tablet,2826,2,1,Paid Ads,0,55.27279942943198,66
35,Male,Urban,30,14,19,2,356,14,391,0,True,9,33,Mobile,1959,2,1,Social Media,0,93.71580179162329,391
64,Male,Rural,443,50,16,5,160,5,466,0,True,9,747,Desktop,2247,6,0,Paid Ads,0,23.797222742914443,466
46,Male,Urban,597,20,17,2,368,17,197,0,False,8,611,Desktop,2348,3,0,Organic Search,0,49.37382212065005,197
29,Male,Suburban,387,28,15,5,279,15,417,0,True,3,1626,Mobile,226,2,5,Paid Ads,1,49.91076737664655,417
69,Male,Rural,298,12,18,4,196,7,336,0,True,9,1018,Desktop,330,6,3,Paid Ads,0,62.0882305254779,336
70,Other,Urban,39,18,10,2,64,18,321,0,False,4,1204,Tablet,2497,3,1,Paid Ads,1,46.35820927697079,321
43,Female,Rural,489,26,5,2,259,1,219,0,True,10,529,Mobile,1275,2,2,Social Media,0,11.029548230069008,219
39,Male,Urban,124,7,2,1,320,5,61,0,True,4,1200,Desktop,539,14,1,Paid Ads,1,80.96732658678457,61
42,Female,Suburban,39,1,5,1,200,13,347,0,False,7,813,Tablet,562,5,5,Paid Ads,0,63.9524456673771,347
22,Male,Rural,86,35,8,4,273,4,144,0,False,4,1614,Desktop,1097,2,0,Organic Search,0,28.100402735271064,144
68,Other,Rural,447,30,2,3,213,13,500,0,True,5,1838,Desktop,748,14,1,Paid Ads,0,50.13215682036942,500
21,Other,Urban,482,3,14,2,316,7,199,0,True,6,798,Mobile,2654,10,0,Social Media,0,66.68875589472702,199
57,Other,Rural,47,46,15,5,95,12,49,0,True,1,739,Mobile,3111,7,3,Organic Search,0,69.2863611703101,49
52,Other,Suburban,339,33,5,3,165,3,454,0,False,8,1955,Mobile,2369,11,3,Organic Search,0,88.2126587020607,454
44,Male,Rural,264,35,9,4,96,15,70,0,True,4,1128,Desktop,3354,5,0,Social Media,0,22.70710722288701,70
52,Other,Suburban,578,27,9,1,106,15,443,0,True,4,671,Mobile,1378,6,0,Paid Ads,0,43.24691434824742,443
64,Other,Suburban,237,17,7,5,183,17,235,0,False,2,950,Tablet,2867,4,2,Organic Search,0,16.29186697212228,235
39,Other,Suburban,331,46,1,3,309,10,230,0,True,5,1325,Desktop,1569,15,1,Organic Search,0,12.902481148831484,230
22,Other,Urban,274,10,11,2,131,17,423,0,True,10,1696,Mobile,966,8,5,Organic Search,0,98.22849290175505,423
49,Male,Suburban,352,45,5,1,44,7,238,0,False,9,88,Mobile,3452,5,2,Organic Search,0,35.22135292443542,238
31,Female,Suburban,468,25,13,1,62,15,237,0,False,3,1982,Desktop,274,10,4,Email,0,77.45770832656255,237
66,Female,Suburban,138,49,20,3,361,9,221,0,True,4,458,Desktop,3248,9,1,Paid Ads,0,94.68288131119083,221
56,Female,Suburban,402,1,15,3,266,9,69,0,True,6,1478,Tablet,3290,13,4,Email,0,56.355349343295956,69
30,Female,Suburban,267,20,14,3,214,14,341,0,False,6,443,Mobile,887,7,5,Social Media,0,74.0862114571561,341
55,Female,Urban,388,35,8,5,61,17,442,0,False,6,1814,Tablet,569,6,1,Organic Search,0,18.78890801745728,442
44,Male,Rural,219,31,13,4,495,7,359,0,False,8,810,Mobile,1151,9,3,Email,0,55.098396218111155,359
59,Other,Suburban,518,18,15,2,97,10,318,0,False,8,260,Tablet,1628,7,3,Organic Search,0,69.87258120496699,318
52,Male,Urban,162,9,17,5,465,2,101,0,True,6,337,Mobile,1424,15,5,Organic Search,1,92.67564186875909,101
70,Other,Suburban,199,2,6,2,465,2,250,0,True,2,943,Mobile,3457,1,0,Organic Search,1,83.0926561568942,250
40,Male,Urban,468,39,20,5,455,7,456,0,False,7,1431,Desktop,2736,0,5,Organic Search,0,92.404317635563,456
35,Female,Suburban,428,44,16,2,209,0,104,0,False,6,269,Tablet,668,11,4,Email,0,58.4072509356285,104
29,Male,Suburban,130,8,9,1,191,13,187,0,False,9,236,Tablet,947,15,3,Paid Ads,0,87.18491249342334,187
48,Male,Urban,381,29,2,3,424,2,98,0,True,9,640,Tablet,325,10,3,Paid Ads,0,24.09346042171812,98
36,Female,Rural,415,44,20,3,147,1,39,0,False,9,1250,Desktop,2889,14,0,Paid Ads,0,68.41486041439003,39
22,Other,Urban,130,4,12,1,24,3,442,0,False,10,1917,Tablet,1976,14,2,Social Media,0,85.2218797273446,442
67,Female,Urban,231,31,15,3,494,15,271,0,True,10,377,Mobile,2673,0,3,Organic Search,1,30.731634352959972,271
55,Other,Urban,239,4,7,5,489,10,79,0,False,4,1615,Mobile,3223,4,2,Email,0,44.034966477846446,79
38,Other,Rural,249,33,4,1,301,12,167,0,False,9,1499,Desktop,1354,6,4,Email,0,82.63929890014379,167
68,Male,Urban,498,11,19,3,187,14,303,0,True,8,922,Tablet,2347,3,0,Social Media,1,55.69780003844968,303
57,Male,Rural,238,44,4,2,84,1,301,0,False,4,1730,Desktop,673,10,1,Organic Search,0,10.066530964406205,301
69,Other,Rural,88,14,14,5,200,1,217,0,False,7,1940,Tablet,826,1,5,Social Media,0,30.46033262398603,217
53,Female,Rural,285,36,9,1,301,2,414,0,False,3,1521,Mobile,2946,6,0,Paid Ads,0,95.28984872826216,414
46,Male,Rural,532,31,11,5,391,9,191,0,True,8,1125,Tablet,1164,12,5,Social Media,1,95.8620986103771,191
59,Female,Suburban,36,43,14,4,249,1,262,0,False,5,151,Mobile,2444,0,1,Organic Search,1,43.34444229137082,262
55,Other,Suburban,528,9,9,4,402,9,183,0,False,2,1650,Desktop,788,10,3,Email,1,18.49374753439181,183
30,Other,Suburban,341,40,19,2,196,12,256,0,False,10,1900,Tablet,2428,6,5,Paid Ads,0,27.1974240108555,256
28,Other,Suburban,258,40,18,4,375,15,349,0,False,6,478,Mobile,3596,2,4,Email,0,40.03547970884557,349
67,Other,Rural,227,31,10,3,108,17,147,0,False,2,1817,Desktop,1240,5,0,Email,0,55.33573974870305,147
22,Male,Urban,131,46,12,4,316,5,94,0,True,4,1406,Desktop,1221,9,4,Paid Ads,0,33.96409919927577,94
49,Male,Suburban,206,35,5,5,260,19,264,0,True,2,219,Desktop,1993,6,1,Organic Search,0,96.17784196026652,264
65,Other,Urban,145,15,16,4,465,0,64,0,False,7,1834,Tablet,1962,7,0,Organic Search,1,53.59442699591027,64
37,Male,Suburban,501,7,13,2,201,5,392,0,False,9,80,Desktop,1894,9,3,Email,0,19.451310523917066,392
24,Female,Urban,365,33,13,2,142,19,441,0,False,7,1697,Desktop,2545,14,0,Email,0,44.86379195589327,441
32,Male,Suburban,364,36,5,2,342,14,232,0,True,10,489,Mobile,3508,0,2,Social Media,0,92.35842739023438,232
65,Other,Urban,470,45,4,2,480,12,242,0,True,5,424,Mobile,3590,11,5,Email,0,91.56602184994654,242
23,Male,Urban,311,26,0,1,131,12,344,0,True,8,808,Mobile,2486,12,2,Social Media,0,98.95361348394188,344
64,Other,Rural,367,15,5,2,43,9,34,0,False,2,1487,Tablet,2615,12,0,Paid Ads,0,65.39465524722041,34
21,Male,Urban,347,21,17,5,2,3,25,0,False,5,1880,Tablet,1480,0,3,Organic Search,0,35.26214234656676,25
35,Female,Rural,69,24,7,1,488,10,162,0,False,5,1290,Mobile,1380,6,2,Paid Ads,1,75.94094880567765,162
68,Female,Suburban,417,26,2,1,119,15,382,0,True,5,1615,Mobile,636,15,2,Email,1,40.35052051936519,382
66,Female,Suburban,492,9,4,4,138,6,237,0,False,9,1576,Tablet,1104,4,2,Email,0,10.067562752615697,237
53,Male,Rural,375,29,11,3,275,13,49,0,True,8,132,Tablet,2309,9,5,Social Media,0,26.058829516161424,49
26,Female,Urban,430,4,12,5,72,9,119,0,False,3,1746,Mobile,2431,2,5,Organic Search,1,75.01787347096088,119
60,Other,Suburban,326,5,1,5,227,19,134,0,False,3,1244,Mobile,640,8,4,Social Media,1,75.8061375539281,134
22,Male,Urban,182,34,13,5,48,1,222,0,True,6,780,Mobile,1033,14,5,Email,0,42.38646166968851,222
33,Other,Rural,89,40,0,2,298,13,229,0,True,1,660,Tablet,251,2,0,Paid Ads,1,59.811127411751016,229
18,Other,Urban,545,33,2,2,290,1,374,0,False,5,1753,Mobile,1493,12,1,Organic Search,0,55.60533443266767,374
22,Other,Urban,428,35,13,5,102,14,11,0,True,5,1028,Desktop,1135,6,2,Paid Ads,1,65.36431729326227,11
32,Other,Suburban,395,37,20,4,177,8,261,0,False,6,850,Desktop,214,4,1,Paid Ads,0,31.944162229605503,261
62,Other,Suburban,138,17,17,4,207,11,446,0,False,2,421,Tablet,386,0,4,Email,0,22.89311099672492,446
60,Female,Rural,21,30,1,4,238,15,467,0,True,4,751,Desktop,1494,1,2,Organic Search,0,57.765483429471125,467
26,Female,Suburban,560,3,10,4,40,2,390,0,True,4,502,Tablet,2982,14,1,Social Media,0,69.50850459979927,390
55,Other,Rural,452,46,14,4,185,2,58,0,False,7,1350,Desktop,1976,10,4,Paid Ads,0,26.62456276811757,58
29,Female,Suburban,501,21,15,5,299,3,160,0,True,7,990,Tablet,1384,4,4,Email,0,47.85140148194669,160
60,Other,Suburban,281,24,5,2,461,17,249,0,True,2,1694,Desktop,2565,7,5,Organic Search,0,93.28458695830585,249
59,Female,Suburban,127,19,9,1,327,16,255,0,True,6,12,Desktop,449,0,4,Social Media,0,16.325526556356827,255
35,Female,Urban,88,29,10,4,71,12,403,0,False,6,1698,Mobile,2100,2,0,Email,0,61.7963651061508,403
61,Other,Urban,124,7,20,4,149,4,289,0,False,4,892,Desktop,2191,7,2,Email,0,48.83442889966921,289
43,Other,Urban,49,45,7,1,403,9,169,0,False,1,1942,Tablet,340,3,2,Paid Ads,1,32.66164275596633,169
47,Other,Rural,535,1,9,5,23,12,418,0,False,9,456,Tablet,2758,15,3,Social Media,1,58.726569470711425,418
64,Female,Rural,572,4,8,2,21,18,68,0,False,6,250,Tablet,3210,1,5,Email,0,39.90566163584214,68
70,Other,Suburban,354,33,2,3,148,7,379,0,True,2,327,Tablet,1732,3,5,Organic Search,0,12.487268812463075,379
31,Male,Rural,419,8,1,5,2,6,220,0,True,6,1274,Desktop,190,3,3,Email,1,46.78132773637839,220
47,Male,Rural,564,30,6,5,81,10,315,0,True,8,1630,Tablet,3504,12,1,Social Media,0,34.77697206146888,315
38,Male,Rural,360,4,15,1,65,4,139,0,False,2,1577,Tablet,1671,8,3,Social Media,0,47.1697765961604,139
28,Female,Suburban,531,9,10,2,127,12,497,0,True,9,1001,Desktop,3324,2,2,Social Media,0,53.25833598373577,497
43,Male,Rural,571,9,19,2,60,14,475,0,False,3,1992,Tablet,2994,1,1,Social Media,0,52.22971249181434,475
55,Other,Suburban,464,48,4,5,245,2,195,0,True,9,454,Mobile,3279,3,5,Social Media,1,96.14307189233278,195
35,Male,Suburban,571,42,13,3,207,2,238,0,False,7,24,Desktop,2744,9,1,Email,0,17.536432924784712,238
36,Female,Urban,256,1,17,2,166,12,499,0,True,5,1299,Desktop,1877,10,2,Social Media,0,86.527519684209,499
22,Other,Suburban,486,34,1,1,164,1,480,0,True,5,203,Desktop,1794,7,0,Paid Ads,0,53.623159952279806,480
35,Male,Suburban,577,30,20,1,141,9,81,0,False,9,707,Tablet,2693,10,3,Organic Search,0,66.37178149069129,81
35,Female,Urban,342,34,12,3,178,11,489,0,False,3,408,Tablet,152,6,1,Social Media,1,54.50558930210677,489
59,Other,Suburban,327,11,14,4,105,15,150,0,False,7,369,Tablet,1155,5,4,Email,0,83.72160750567114,150
42,Female,Suburban,471,24,10,1,281,18,230,0,True,5,1893,Mobile,739,10,0,Social Media,1,57.418332291616245,230
64,Male,Rural,388,42,20,1,17,10,176,0,False,1,793,Mobile,3538,12,2,Social Media,1,61.14205733042401,176
63,Female,Rural,129,10,8,5,91,4,284,0,False,4,1,Mobile,621,0,4,Paid Ads,0,43.54925032259218,284
56,Male,Urban,30,3,16,4,496,18,128,0,True,3,1655,Desktop,204,7,0,Organic Search,0,68.7685614029546,128
61,Other,Suburban,382,7,11,4,53,8,83,0,False,2,1668,Desktop,3525,13,0,Paid Ads,0,31.496133845704968,83
39,Other,Rural,256,10,5,3,263,1,474,0,True,1,403,Tablet,1253,13,4,Paid Ads,0,14.301191114114822,474
62,Female,Urban,434,50,8,5,239,16,49,0,True,8,1333,Tablet,3504,14,1,Paid Ads,0,85.21101148901418,49
28,Other,Urban,467,42,6,2,179,10,388,0,False,3,1293,Mobile,3013,14,3,Organic Search,1,14.059128725711862,388
41,Male,Suburban,573,35,8,4,469,1,498,0,False,8,1302,Desktop,2691,15,1,Social Media,0,60.39094689099359,498
20,Female,Suburban,216,8,10,1,119,4,322,0,True,9,805,Desktop,1394,1,2,Paid Ads,1,84.35118124592343,322
19,Other,Suburban,157,5,3,3,153,16,36,0,True,6,1562,Mobile,1859,11,0,Paid Ads,1,87.1740037192982,36
24,Other,Urban,109,36,9,1,427,5,174,0,True,10,476,Mobile,2395,7,0,Organic Search,1,47.687390379089095,174
48,Other,Suburban,148,16,14,5,51,14,194,0,True,7,945,Desktop,3337,13,3,Email,0,12.451368880642512,194
70,Male,Rural,207,49,14,2,47,19,208,0,True,7,497,Desktop,2275,3,3,Email,0,32.8148850717252,208
21,Male,Urban,225,17,15,1,213,2,17,0,False,6,322,Tablet,3098,3,5,Email,1,52.248244748584526,17
37,Male,Suburban,412,16,4,1,497,15,288,0,True,10,1945,Desktop,3567,11,0,Social Media,0,57.272149299139635,288
30,Other,Urban,364,7,1,3,64,3,177,0,False,1,1042,Mobile,3448,2,3,Social Media,1,68.43464816924693,177
57,Male,Rural,18,10,10,3,54,0,224,0,True,10,1866,Tablet,3096,0,0,Paid Ads,0,87.42952710002054,224
20,Female,Urban,366,44,6,3,54,1,28,0,False,10,1394,Desktop,2727,3,4,Social Media,1,58.910326994525676,28
35,Other,Urban,460,15,4,3,102,19,169,0,True,4,1326,Desktop,1332,11,1,Organic Search,0,91.27107820925167,169
64,Other,Suburban,92,22,7,5,121,16,230,0,True,8,532,Mobile,3089,6,2,Organic Search,1,38.80987473866696,230
61,Male,Urban,366,29,12,4,180,4,244,0,False,3,1204,Tablet,1352,9,1,Email,0,99.09113501902524,244
64,Male,Suburban,557,16,20,1,492,15,258,0,True,8,722,Tablet,2899,12,1,Email,0,86.42462088043429,258
36,Male,Rural,354,19,2,2,44,6,497,0,True,9,897,Mobile,2390,11,5,Paid Ads,1,39.083202891928394,497
67,Female,Rural,510,48,12,4,335,3,397,0,True,2,23,Mobile,3034,13,0,Paid Ads,0,41.83384705862331,397
63,Male,Urban,433,24,13,1,225,4,64,0,False,5,679,Mobile,2397,8,0,Social Media,0,34.79114064962566,64
20,Male,Rural,54,21,13,3,327,12,285,0,False,1,874,Tablet,3353,5,0,Email,1,66.49684429888407,285
26,Male,Urban,515,47,19,1,100,1,374,0,False,4,985,Desktop,888,2,4,Social Media,1,35.22981053854763,374
66,Other,Urban,457,41,2,4,385,5,473,0,False,3,117,Desktop,2316,0,1,Organic Search,1,26.703157290465164,473
67,Female,Suburban,160,12,18,5,255,15,488,0,True,4,964,Mobile,3552,14,3,Email,0,88.73667528938665,488
33,Female,Urban,299,13,11,2,103,4,158,0,False,4,469,Tablet,94,6,1,Social Media,0,70.79781678407556,158
29,Female,Suburban,107,17,18,3,60,15,416,0,True,6,1667,Mobile,2064,14,3,Social Media,1,19.405093956258824,416
27,Other,Urban,193,45,0,5,232,1,456,0,True,4,1154,Desktop,3056,12,1,Email,1,84.73175085825248,456
31,Male,Urban,138,37,5,5,437,11,296,0,False,6,1888,Mobile,99,14,5,Social Media,0,10.59199318699472,296
28,Female,Suburban,324,7,13,3,278,6,130,0,True,10,1338,Desktop,518,14,1,Paid Ads,0,43.91511098780066,130
23,Female,Rural,549,38,11,1,40,9,137,0,False,6,1433,Desktop,2584,11,3,Email,0,51.628316408488644,137
59,Other,Suburban,189,25,9,2,34,19,104,0,True,8,1367,Tablet,813,4,3,Organic Search,0,21.537701095441022,104
35,Male,Rural,385,32,7,1,496,5,400,0,False,5,18,Desktop,245,2,3,Organic Search,1,62.04538168261593,400
69,Male,Rural,135,27,7,2,385,9,87,0,False,4,867,Tablet,771,15,0,Organic Search,0,59.62355968885152,87
42,Male,Rural,224,26,10,2,226,2,58,0,True,6,1819,Tablet,3041,15,3,Paid Ads,0,69.01684237308679,58
22,Female,Urban,287,24,0,5,233,7,335,0,False,5,189,Mobile,995,15,5,Email,1,41.39636666991103,335
46,Other,Suburban,348,28,11,1,6,10,116,0,False,10,1279,Desktop,2060,0,1,Social Media,0,36.73647655052095,116
59,Male,Suburban,366,10,4,2,432,0,138,0,False,5,46,Mobile,3171,1,0,Email,0,91.07460286253692,138
44,Other,Suburban,94,26,19,2,394,7,187,0,True,6,917,Mobile,3421,11,3,Social Media,0,27.91789231926524,187
57,Male,Rural,132,8,15,5,413,11,257,0,False,7,680,Desktop,1092,1,0,Organic Search,1,20.436427994562045,257
40,Male,Rural,425,47,12,1,386,19,144,0,False,5,1960,Desktop,1136,10,2,Paid Ads,0,64.80849342629149,144
46,Other,Rural,255,21,0,1,137,7,162,0,True,1,656,Desktop,1419,13,0,Email,0,77.79878416325133,162
67,Male,Urban,192,49,9,4,211,9,89,0,True,7,435,Desktop,3512,2,0,Email,1,36.01139164360562,89
62,Other,Urban,248,26,6,2,96,7,477,0,True,6,1315,Mobile,2143,11,2,Paid Ads,0,35.64742705014711,477
34,Female,Urban,305,40,10,5,107,10,488,0,False,4,666,Tablet,1129,10,0,Paid Ads,0,69.78042668741583,488
38,Female,Suburban,233,40,19,4,492,9,288,0,True,4,1805,Mobile,2889,4,5,Social Media,0,82.69435463897568,288
58,Female,Rural,483,50,1,1,36,9,213,0,False,9,1461,Tablet,3565,9,3,Paid Ads,1,62.39111295428593,213
62,Other,Rural,444,13,6,4,31,6,379,0,False,9,232,Mobile,392,6,2,Social Media,0,44.471939660104034,379
69,Female,Rural,381,42,14,1,360,7,463,0,True,5,377,Tablet,749,3,1,Organic Search,0,15.773163075763343,463
51,Male,Urban,190,35,9,5,465,2,22,0,True,6,739,Tablet,2206,2,4,Organic Search,0,15.010571609811812,22
49,Other,Urban,265,6,4,2,95,15,216,0,True,2,755,Tablet,2690,15,1,Organic Search,1,22.72573237193056,216
35,Other,Urban,175,26,7,3,42,17,224,0,True,9,1043,Desktop,3255,12,1,Organic Search,0,51.07091190793346,224
21,Female,Rural,360,38,7,1,469,10,82,0,True,9,807,Tablet,587,5,3,Social Media,0,28.526248146684495,82
69,Female,Suburban,600,1,13,1,19,13,319,0,False,8,1076,Desktop,364,13,0,Social Media,0,51.6771553923686,319
44,Other,Urban,544,44,18,4,103,0,45,0,True,8,904,Tablet,242,9,2,Email,1,76.40638339677255,45
59,Male,Rural,557,50,13,4,196,10,103,0,False,5,1,Desktop,689,15,2,Organic Search,0,34.639961634648735,103
21,Other,Urban,305,27,12,1,140,5,223,0,False,3,998,Tablet,2493,15,0,Social Media,0,71.00707661367875,223
43,Male,Suburban,541,33,15,2,334,14,356,0,False,3,1190,Mobile,3287,12,1,Social Media,1,75.78375309904183,356
57,Other,Urban,53,50,7,5,36,10,426,0,False,1,1349,Desktop,3574,12,4,Paid Ads,0,42.71500139806938,426
39,Other,Urban,501,26,3,4,229,9,260,0,False,9,1130,Mobile,630,13,2,Paid Ads,0,61.77459784477506,260
59,Male,Urban,164,3,8,1,52,17,154,0,True,8,821,Tablet,1216,3,0,Social Media,1,40.585132621206476,154
24,Female,Rural,560,46,13,2,447,15,372,0,False,7,1108,Mobile,3427,7,1,Paid Ads,0,50.10970542807327,372
59,Female,Urban,390,13,7,4,45,7,253,0,True,8,681,Tablet,89,6,3,Organic Search,0,70.58802296261783,253
57,Female,Urban,478,13,9,4,53,6,417,0,True,6,1446,Desktop,2224,4,1,Email,1,77.45837539786798,417
42,Male,Urban,92,6,9,3,211,18,24,0,True,9,1505,Tablet,2539,2,3,Paid Ads,0,93.0555414722394,24
70,Female,Urban,214,20,0,1,335,5,268,0,False,4,1360,Mobile,2810,10,1,Organic Search,0,76.33024846336004,268
61,Male,Rural,314,35,0,5,182,5,412,0,True,3,926,Desktop,3549,8,5,Organic Search,0,71.31191224006976,412
36,Other,Urban,518,15,20,5,302,13,80,0,True,1,1440,Mobile,2039,6,5,Paid Ads,0,21.041704258437736,80
24,Male,Urban,320,2,16,1,186,8,132,0,False,4,545,Mobile,2702,11,3,Email,0,77.51593639596149,132
66,Other,Suburban,377,13,1,2,418,10,455,0,True,9,1772,Tablet,1972,15,2,Organic Search,0,87.0075628540193,455
63,Female,Rural,180,45,6,3,258,2,129,0,False,4,1275,Desktop,2796,2,0,Organic Search,0,15.546343210780188,129
26,Male,Rural,69,47,16,1,397,0,382,0,True,10,491,Tablet,3033,6,1,Paid Ads,0,93.75907042320117,382
62,Female,Urban,529,18,15,3,265,7,328,0,False,10,901,Desktop,2738,2,0,Organic Search,0,19.317631122752466,328
62,Other,Rural,32,39,8,4,264,8,57,0,False,6,1744,Tablet,1457,1,2,Email,0,34.47998048826696,57
27,Female,Rural,64,18,2,1,125,3,226,0,True,9,1529,Tablet,1763,5,5,Social Media,0,55.97513463163648,226
59,Male,Rural,340,20,1,4,206,15,123,0,False,1,1632,Mobile,2368,3,1,Organic Search,0,21.741307373783414,123
70,Other,Suburban,144,1,2,1,386,5,16,0,False,2,1614,Mobile,614,14,2,Organic Search,1,60.70723694933909,16
29,Male,Urban,131,40,14,5,157,3,283,0,True,5,1535,Desktop,2253,13,1,Social Media,0,38.52558051076967,283
37,Male,Rural,464,32,17,4,487,8,343,0,False,3,524,Mobile,1768,5,5,Email,0,96.35768780250129,343
31,Male,Rural,242,42,1,1,435,4,54,0,True,7,237,Desktop,1654,5,3,Paid Ads,0,96.65488878310872,54
25,Female,Urban,278,3,20,4,437,13,96,0,True,6,616,Tablet,97,7,5,Organic Search,0,79.46844371980556,96
52,Female,Urban,329,4,13,2,420,0,313,0,False,1,504,Desktop,3534,9,2,Paid Ads,0,51.68142880173804,313
30,Other,Rural,132,34,20,3,13,16,466,0,True,9,1506,Desktop,2191,4,0,Social Media,1,73.36105448669574,466
45,Male,Urban,320,10,19,2,323,9,340,0,False,5,870,Desktop,1106,6,1,Social Media,1,65.52511299121132,340
69,Female,Suburban,473,49,1,2,44,0,70,0,False,6,528,Mobile,2403,0,4,Organic Search,0,92.82774393819437,70
34,Male,Suburban,152,1,10,2,104,18,404,0,False,9,566,Tablet,1578,13,5,Email,0,36.95692203827683,404
50,Female,Urban,149,18,13,3,423,6,163,0,True,7,1074,Tablet,2068,9,4,Paid Ads,1,83.97858543029044,163
40,Female,Rural,126,45,4,2,457,10,426,0,False,1,646,Desktop,3584,6,1,Email,0,92.37158442403772,426
65,Other,Urban,423,35,4,1,290,17,75,0,False,2,1313,Desktop,727,11,3,Email,0,60.74154422404739,75
30,Female,Urban,282,34,19,2,33,9,156,0,True,6,1127,Desktop,1104,7,2,Paid Ads,0,59.134314782547285,156
47,Female,Urban,329,41,18,1,464,19,485,0,False,10,188,Mobile,1501,0,2,Paid Ads,0,60.886007598540026,485
20,Other,Urban,437,36,1,3,168,13,125,0,True,5,1571,Desktop,2915,15,3,Social Media,0,54.38623572260029,125
58,Female,Urban,408,49,7,2,157,6,390,0,False,2,1549,Desktop,128,3,3,Email,1,29.034477317054026,390
34,Other,Urban,38,31,2,2,310,4,130,0,False,3,1739,Tablet,2249,13,4,Organic Search,0,75.70040037384649,130
55,Other,Suburban,415,32,10,5,133,18,394,0,False,5,307,Tablet,1307,7,0,Email,0,86.3051397209151,394
60,Male,Suburban,120,30,14,5,185,4,23,0,True,6,1262,Mobile,3480,10,5,Paid Ads,0,69.9233591670717,23
63,Male,Rural,179,50,19,1,77,8,40,0,False,10,482,Mobile,908,8,5,Paid Ads,0,96.02149582955947,40
70,Male,Suburban,243,31,20,3,452,8,35,0,False,3,1043,Desktop,110,2,1,Social Media,0,81.53363055956083,35
60,Male,Rural,476,22,0,4,278,2,252,0,False,5,1670,Tablet,829,5,4,Paid Ads,0,62.899759936366884,252
49,Other,Suburban,282,13,19,5,410,0,19,0,False,5,1740,Tablet,2733,10,3,Paid Ads,0,42.19742562477547,19
53,Male,Urban,223,1,19,5,353,15,40,0,False,5,1958,Tablet,241,15,3,Organic Search,1,42.405438521883326,40
50,Other,Suburban,55,23,15,1,119,8,26,0,False,5,147,Mobile,2864,4,1,Email,1,32.279661482065684,26
19,Male,Urban,543,19,8,5,292,12,450,0,False,7,1689,Tablet,2180,10,4,Email,0,34.97371420702353,450
30,Other,Urban,429,4,0,2,401,8,147,0,True,8,1684,Mobile,1243,3,0,Social Media,0,80.98573104230051,147
52,Male,Suburban,501,32,7,2,294,12,221,0,False,6,1979,Tablet,3480,12,3,Social Media,0,26.409537118291,221
39,Other,Urban,412,40,5,2,447,11,87,0,True,9,220,Mobile,2705,3,1,Email,1,85.83463500184753,87
52,Female,Rural,180,10,20,4,342,17,424,0,True,9,1855,Desktop,2231,15,3,Email,0,68.58833106874579,424
61,Other,Rural,493,20,9,5,257,10,321,0,True,6,291,Tablet,2970,10,5,Email,0,38.22684777493155,321
59,Other,Suburban,338,31,10,4,187,18,320,0,True,7,478,Desktop,298,6,0,Social Media,0,81.06624306617314,320
31,Female,Urban,104,26,19,3,230,3,277,0,False,3,625,Tablet,3222,15,2,Social Media,1,18.773102960550723,277
46,Male,Suburban,406,5,7,1,289,9,257,0,False,1,1241,Mobile,643,5,4,Email,0,62.415678511446984,257
22,Male,Suburban,353,8,16,2,346,1,289,0,False,10,109,Desktop,1492,15,2,Organic Search,0,49.10823223163045,289
27,Other,Urban,139,43,4,2,81,18,408,0,False,5,571,Mobile,3563,3,1,Email,0,52.933732654385366,408
27,Female,Rural,290,50,1,1,322,0,154,0,False,2,1788,Mobile,1426,15,0,Organic Search,0,68.64676058750217,154
63,Male,Suburban,266,9,13,3,293,8,353,0,True,3,1768,Desktop,3517,6,0,Organic Search,0,31.75954441475046,353
27,Other,Suburban,568,5,11,1,391,16,149,0,True,1,621,Mobile,1489,5,4,Paid Ads,0,68.26787043305379,149
19,Male,Rural,280,26,6,5,84,9,123,0,False,10,1656,Mobile,1037,15,4,Organic Search,0,96.25426494889759,123
20,Female,Suburban,84,48,2,1,178,18,223,0,True,5,1555,Desktop,2014,7,2,Email,1,81.13933740822061,223
31,Male,Urban,523,50,6,3,420,4,336,0,True,8,624,Mobile,348,6,5,Email,0,61.738911077736674,336
